Datetime,YEAR,MO,DY,HR,Temperature,Wind_Speed,Solar_Radiation,Wind_Direction,Humidity,Rainfall,Month,DayOfYear,Hour
2025-07-09 10:00:00,2025,7,9,10,27.89,6.44,310.08,270.4,74.93,5.05,7,190,10
2025-07-09 11:00:00,2025,7,9,11,27.32,5.23,150.25,266.9,78.91,6.48,7,190,11
2025-07-09 12:00:00,2025,7,9,12,26.26,4.01,37.05,261.5,84.77,5.67,7,190,12
2025-07-09 13:00:00,2025,7,9,13,25.26,3.62,0.0,259.3,88.62,3.05,7,190,13
2025-07-09 14:00:00,2025,7,9,14,24.91,3.83,0.0,261.3,89.48,1.27,7,190,14
2025-07-09 15:00:00,2025,7,9,15,24.64,3.96,0.0,266.4,90.15,1.05,7,190,15
2025-07-09 16:00:00,2025,7,9,16,24.45,3.99,0.0,270.0,90.65,1.46,7,190,16
2025-07-09 17:00:00,2025,7,9,17,24.3,3.92,0.0,269.0,91.19,1.6,7,190,17
2025-07-09 18:00:00,2025,7,9,18,24.15,3.65,0.0,266.1,91.87,1.81,7,190,18
2025-07-09 19:00:00,2025,7,9,19,24.05,3.44,0.0,263.0,92.27,1.54,7,190,19
2025-07-09 20:00:00,2025,7,9,20,23.92,3.26,0.0,260.5,92.8,1.06,7,190,20
2025-07-09 21:00:00,2025,7,9,21,23.8,3.16,0.0,257.2,93.18,0.71,7,190,21
2025-07-09 22:00:00,2025,7,9,22,23.67,3.19,0.0,253.2,93.53,0.51,7,190,22
2025-07-09 23:00:00,2025,7,9,23,23.58,3.32,0.0,254.1,93.91,0.49,7,190,23
2025-07-10 00:00:00,2025,7,10,0,24.2,4.0,38.03,263.8,91.9,0.61,7,191,0
2025-07-10 01:00:00,2025,7,10,1,25.45,4.84,190.93,267.8,87.56,0.63,7,191,1
2025-07-10 02:00:00,2025,7,10,2,27.0,5.88,408.48,268.5,80.23,0.5,7,191,2
2025-07-10 03:00:00,2025,7,10,3,28.52,6.57,608.72,267.4,73.42,0.52,7,191,3
2025-07-10 04:00:00,2025,7,10,4,29.73,6.53,798.1,266.5,69.17,0.4,7,191,4
2025-07-10 05:00:00,2025,7,10,5,30.69,6.06,829.92,265.5,66.53,0.4,7,191,5
2025-07-10 06:00:00,2025,7,10,6,31.19,5.61,847.53,264.4,65.47,0.41,7,191,6
2025-07-10 07:00:00,2025,7,10,7,31.39,5.29,813.2,263.8,65.45,0.5,7,191,7
2025-07-10 08:00:00,2025,7,10,8,31.46,4.94,740.97,264.2,65.79,0.58,7,191,8
2025-07-10 09:00:00,2025,7,10,9,31.04,4.5,599.12,264.5,67.82,0.55,7,191,9
2025-07-10 10:00:00,2025,7,10,10,30.3,4.02,422.1,263.3,71.87,0.72,7,191,10
2025-07-10 11:00:00,2025,7,10,11,29.29,3.31,225.35,260.3,78.02,1.03,7,191,11
2025-07-10 12:00:00,2025,7,10,12,28.14,2.59,50.78,254.1,85.06,1.27,7,191,12
2025-07-10 13:00:00,2025,7,10,13,27.31,2.53,0.0,257.2,88.06,1.7,7,191,13
2025-07-10 14:00:00,2025,7,10,14,26.91,2.95,0.0,267.3,88.54,2.09,7,191,14
2025-07-10 15:00:00,2025,7,10,15,26.49,3.2,0.0,272.9,89.17,2.28,7,191,15
2025-07-10 16:00:00,2025,7,10,16,26.11,3.35,0.0,277.7,89.55,2.47,7,191,16
2025-07-10 17:00:00,2025,7,10,17,25.71,3.54,0.0,280.9,90.06,2.73,7,191,17
2025-07-10 18:00:00,2025,7,10,18,25.36,3.76,0.0,283.9,90.38,2.46,7,191,18
2025-07-10 19:00:00,2025,7,10,19,25.09,3.95,0.0,286.3,90.49,2.0,7,191,19
2025-07-10 20:00:00,2025,7,10,20,24.86,3.97,0.0,287.2,90.72,1.39,7,191,20
2025-07-10 21:00:00,2025,7,10,21,24.64,3.76,0.0,285.1,91.03,0.84,7,191,21
2025-07-10 22:00:00,2025,7,10,22,24.46,3.59,0.0,283.2,91.19,0.46,7,191,22
2025-07-10 23:00:00,2025,7,10,23,24.32,3.61,0.0,283.6,91.11,0.34,7,191,23
2025-07-11 00:00:00,2025,7,11,0,24.61,4.03,27.25,286.1,89.75,0.32,7,192,0
2025-07-11 01:00:00,2025,7,11,1,25.57,4.61,138.88,287.2,86.0,0.35,7,192,1
2025-07-11 02:00:00,2025,7,11,2,26.99,5.03,316.25,289.3,79.61,0.39,7,192,2
2025-07-11 03:00:00,2025,7,11,3,28.66,5.26,494.7,289.8,72.86,0.67,7,192,3
2025-07-11 04:00:00,2025,7,11,4,29.97,5.05,669.7,288.0,68.8,1.43,7,192,4
2025-07-11 05:00:00,2025,7,11,5,30.96,4.8,835.5,285.8,65.97,2.7,7,192,5
2025-07-11 06:00:00,2025,7,11,6,31.58,4.7,864.85,284.3,64.26,3.58,7,192,6
2025-07-11 07:00:00,2025,7,11,7,31.75,4.74,767.5,285.7,63.78,3.76,7,192,7
2025-07-11 08:00:00,2025,7,11,8,31.54,4.78,730.7,287.6,64.5,2.74,7,192,8
2025-07-11 09:00:00,2025,7,11,9,31.16,4.55,552.0,288.7,65.78,1.7,7,192,9
2025-07-11 10:00:00,2025,7,11,10,30.66,4.12,386.6,288.3,67.95,1.52,7,192,10
2025-07-11 11:00:00,2025,7,11,11,29.8,3.36,189.98,283.6,72.68,1.95,7,192,11
2025-07-11 12:00:00,2025,7,11,12,28.47,2.4,40.6,274.5,81.7,2.16,7,192,12
2025-07-11 13:00:00,2025,7,11,13,27.33,2.23,0.0,266.7,85.72,2.05,7,192,13
2025-07-11 14:00:00,2025,7,11,14,26.87,2.37,0.0,266.1,86.89,1.89,7,192,14
2025-07-11 15:00:00,2025,7,11,15,26.5,2.65,0.0,270.4,87.48,1.98,7,192,15
2025-07-11 16:00:00,2025,7,11,16,26.16,2.97,0.0,275.8,87.98,1.96,7,192,16
2025-07-11 17:00:00,2025,7,11,17,25.84,3.15,0.0,280.2,88.46,1.69,7,192,17
2025-07-11 18:00:00,2025,7,11,18,25.53,3.19,0.0,283.4,89.08,1.63,7,192,18
2025-07-11 19:00:00,2025,7,11,19,25.25,3.08,0.0,284.7,89.71,1.48,7,192,19
2025-07-11 20:00:00,2025,7,11,20,25.07,2.98,0.0,283.6,90.01,0.89,7,192,20
2025-07-11 21:00:00,2025,7,11,21,24.93,2.81,0.0,280.0,90.31,0.5,7,192,21
2025-07-11 22:00:00,2025,7,11,22,24.84,2.71,0.0,275.5,90.52,0.19,7,192,22
2025-07-11 23:00:00,2025,7,11,23,24.77,2.76,0.0,271.7,90.7,0.15,7,192,23
2025-07-12 00:00:00,2025,7,12,0,25.17,3.07,31.23,268.1,89.96,0.12,7,193,0
2025-07-12 01:00:00,2025,7,12,1,26.15,3.98,180.38,264.5,86.69,0.18,7,193,1
2025-07-12 02:00:00,2025,7,12,2,27.45,4.64,383.15,256.9,81.93,0.24,7,193,2
2025-07-12 03:00:00,2025,7,12,3,28.8,5.19,585.5,253.3,76.06,0.3,7,193,3
2025-07-12 04:00:00,2025,7,12,4,29.65,4.85,787.5,252.7,72.8,0.64,7,193,4
2025-07-12 05:00:00,2025,7,12,5,30.24,4.28,849.5,255.4,70.73,1.02,7,193,5
2025-07-12 06:00:00,2025,7,12,6,30.77,3.91,880.72,260.3,68.97,1.59,7,193,6
2025-07-12 07:00:00,2025,7,12,7,31.15,3.67,828.58,264.5,67.71,2.6,7,193,7
2025-07-12 08:00:00,2025,7,12,8,31.27,3.51,732.22,268.0,67.9,3.46,7,193,8
2025-07-12 09:00:00,2025,7,12,9,31.01,3.31,524.42,270.2,70.03,2.8,7,193,9
2025-07-12 10:00:00,2025,7,12,10,30.44,3.04,374.92,269.2,72.87,2.45,7,193,10
2025-07-12 11:00:00,2025,7,12,11,29.52,2.51,188.65,262.7,78.14,1.92,7,193,11
2025-07-12 12:00:00,2025,7,12,12,28.32,1.93,43.1,253.7,86.22,1.92,7,193,12
2025-07-12 13:00:00,2025,7,12,13,27.49,2.07,0.0,253.4,88.58,1.32,7,193,13
2025-07-12 14:00:00,2025,7,12,14,27.09,2.31,0.0,258.8,89.43,1.24,7,193,14
2025-07-12 15:00:00,2025,7,12,15,26.74,2.53,0.0,266.4,89.94,1.13,7,193,15
2025-07-12 16:00:00,2025,7,12,16,26.44,2.66,0.0,275.2,90.33,0.92,7,193,16
2025-07-12 17:00:00,2025,7,12,17,26.19,2.8,0.0,281.3,90.48,0.67,7,193,17
2025-07-12 18:00:00,2025,7,12,18,25.99,2.97,0.0,285.8,90.48,0.39,7,193,18
2025-07-12 19:00:00,2025,7,12,19,25.83,3.18,0.0,289.7,90.37,0.33,7,193,19
2025-07-12 20:00:00,2025,7,12,20,25.65,3.2,0.0,292.2,90.5,0.2,7,193,20
2025-07-12 21:00:00,2025,7,12,21,25.46,2.93,0.0,294.2,90.77,0.11,7,193,21
2025-07-12 22:00:00,2025,7,12,22,25.29,2.66,0.0,294.0,90.95,0.11,7,193,22
2025-07-12 23:00:00,2025,7,12,23,25.13,2.44,0.0,291.4,91.14,0.2,7,193,23
2025-07-13 00:00:00,2025,7,13,0,25.35,2.21,33.8,287.4,91.26,0.24,7,194,0
2025-07-13 01:00:00,2025,7,13,1,26.24,2.61,176.45,280.1,87.52,0.43,7,194,1
2025-07-13 02:00:00,2025,7,13,2,27.1,2.76,367.02,271.0,84.39,0.96,7,194,2
2025-07-13 03:00:00,2025,7,13,3,28.48,3.07,552.28,269.3,78.02,3.43,7,194,3
2025-07-13 04:00:00,2025,7,13,4,29.46,2.86,740.42,269.0,73.97,7.52,7,194,4
2025-07-13 05:00:00,2025,7,13,5,30.0,2.22,799.22,266.1,72.02,11.44,7,194,5
2025-07-13 06:00:00,2025,7,13,6,30.1,1.55,728.72,253.9,71.61,19.47,7,194,6
2025-07-13 07:00:00,2025,7,13,7,30.04,1.31,595.6,223.5,71.71,28.08,7,194,7
2025-07-13 08:00:00,2025,7,13,8,29.69,1.71,484.77,207.2,73.68,31.06,7,194,8
2025-07-13 09:00:00,2025,7,13,9,29.18,2.04,395.8,215.2,77.29,29.64,7,194,9
2025-07-13 10:00:00,2025,7,13,10,28.89,1.99,232.55,233.2,79.94,24.46,7,194,10
2025-07-13 11:00:00,2025,7,13,11,28.53,1.87,120.28,250.0,81.82,23.39,7,194,11
2025-07-13 12:00:00,2025,7,13,12,27.88,1.41,26.0,258.5,87.67,17.73,7,194,12
2025-07-13 13:00:00,2025,7,13,13,27.23,1.28,0.0,263.7,90.86,16.42,7,194,13
2025-07-13 14:00:00,2025,7,13,14,26.94,1.42,0.0,268.8,91.62,11.91,7,194,14
2025-07-13 15:00:00,2025,7,13,15,26.63,1.71,0.0,273.0,92.37,9.73,7,194,15
2025-07-13 16:00:00,2025,7,13,16,26.39,2.01,0.0,280.0,92.73,8.05,7,194,16
2025-07-13 17:00:00,2025,7,13,17,26.14,2.2,0.0,286.1,92.87,5.31,7,194,17
2025-07-13 18:00:00,2025,7,13,18,25.88,2.25,0.0,291.9,92.84,3.84,7,194,18
2025-07-13 19:00:00,2025,7,13,19,25.56,2.29,0.0,294.5,93.03,2.65,7,194,19
2025-07-13 20:00:00,2025,7,13,20,25.25,2.35,0.0,292.3,92.97,2.22,7,194,20
2025-07-13 21:00:00,2025,7,13,21,25.0,2.32,0.0,288.0,92.82,1.95,7,194,21
2025-07-13 22:00:00,2025,7,13,22,24.78,2.29,0.0,283.4,92.67,1.25,7,194,22
2025-07-13 23:00:00,2025,7,13,23,24.64,2.28,0.0,278.3,92.42,1.06,7,194,23
2025-07-14 00:00:00,2025,7,14,0,24.96,2.25,33.7,272.5,91.86,0.97,7,195,0
2025-07-14 01:00:00,2025,7,14,1,25.88,2.93,163.77,265.1,87.95,1.11,7,195,1
2025-07-14 02:00:00,2025,7,14,2,26.89,3.56,314.23,253.7,83.56,1.05,7,195,2
2025-07-14 03:00:00,2025,7,14,3,27.92,4.12,489.98,245.8,78.93,0.39,7,195,3
2025-07-14 04:00:00,2025,7,14,4,28.88,4.15,632.35,244.7,74.94,0.6,7,195,4
2025-07-14 05:00:00,2025,7,14,5,29.73,3.77,731.17,248.2,72.12,1.33,7,195,5
2025-07-14 06:00:00,2025,7,14,6,30.34,3.24,791.25,253.9,70.18,2.22,7,195,6
2025-07-14 07:00:00,2025,7,14,7,30.63,2.87,696.15,258.5,69.18,3.25,7,195,7
2025-07-14 08:00:00,2025,7,14,8,30.7,2.67,594.4,260.5,69.31,4.36,7,195,8
2025-07-14 09:00:00,2025,7,14,9,30.5,2.51,449.75,260.1,71.23,5.16,7,195,9
2025-07-14 10:00:00,2025,7,14,10,30.12,2.53,283.67,264.1,74.1,6.38,7,195,10
2025-07-14 11:00:00,2025,7,14,11,29.39,2.47,137.4,268.4,77.95,5.26,7,195,11
2025-07-14 12:00:00,2025,7,14,12,28.24,1.97,29.48,269.1,86.15,4.11,7,195,12
2025-07-14 13:00:00,2025,7,14,13,27.36,2.03,0.0,270.6,88.63,3.91,7,195,13
2025-07-14 14:00:00,2025,7,14,14,26.95,2.19,0.0,272.6,89.61,3.54,7,195,14
2025-07-14 15:00:00,2025,7,14,15,26.58,2.3,0.0,276.5,90.19,2.15,7,195,15
2025-07-14 16:00:00,2025,7,14,16,26.2,2.36,0.0,279.7,90.58,1.05,7,195,16
2025-07-14 17:00:00,2025,7,14,17,25.83,2.38,0.0,279.7,90.78,0.4,7,195,17
2025-07-14 18:00:00,2025,7,14,18,25.5,2.35,0.0,277.3,90.93,0.51,7,195,18
2025-07-14 19:00:00,2025,7,14,19,25.2,2.35,0.0,275.1,91.12,0.52,7,195,19
2025-07-14 20:00:00,2025,7,14,20,24.97,2.33,0.0,273.9,91.44,0.74,7,195,20
2025-07-14 21:00:00,2025,7,14,21,24.82,2.27,0.0,268.7,91.8,0.85,7,195,21
2025-07-14 22:00:00,2025,7,14,22,24.74,2.27,0.0,263.4,92.06,0.8,7,195,22
2025-07-14 23:00:00,2025,7,14,23,24.67,2.33,0.0,262.1,92.17,0.89,7,195,23
2025-07-15 00:00:00,2025,7,15,0,25.13,2.27,33.92,262.4,91.58,0.88,7,196,0
2025-07-15 01:00:00,2025,7,15,1,26.26,2.77,161.6,264.8,86.53,0.82,7,196,1
2025-07-15 02:00:00,2025,7,15,2,27.37,3.38,330.3,261.3,81.1,0.7,7,196,2
2025-07-15 03:00:00,2025,7,15,3,28.54,3.78,494.42,263.8,76.0,0.39,7,196,3
2025-07-15 04:00:00,2025,7,15,4,29.53,3.54,657.15,266.3,72.52,0.35,7,196,4
2025-07-15 05:00:00,2025,7,15,5,30.35,3.16,750.58,265.3,70.21,0.38,7,196,5
2025-07-15 06:00:00,2025,7,15,6,30.95,2.9,847.72,264.3,68.52,0.5,7,196,6
2025-07-15 07:00:00,2025,7,15,7,31.25,2.75,820.7,266.9,67.38,0.7,7,196,7
2025-07-15 08:00:00,2025,7,15,8,31.37,2.55,768.12,270.4,66.65,0.88,7,196,8
2025-07-15 09:00:00,2025,7,15,9,31.26,2.32,613.47,266.0,66.94,0.96,7,196,9
2025-07-15 10:00:00,2025,7,15,10,30.96,2.08,425.98,255.5,69.04,1.05,7,196,10
2025-07-15 11:00:00,2025,7,15,11,30.3,2.04,216.95,245.1,72.69,1.1,7,196,11
2025-07-15 12:00:00,2025,7,15,12,29.06,1.88,45.75,232.8,81.81,1.09,7,196,12
2025-07-15 13:00:00,2025,7,15,13,27.96,2.13,0.0,228.8,85.58,1.21,7,196,13
2025-07-15 14:00:00,2025,7,15,14,27.45,2.38,0.0,234.9,87.01,1.5,7,196,14
2025-07-15 15:00:00,2025,7,15,15,27.01,2.54,0.0,243.3,88.4,1.78,7,196,15
2025-07-15 16:00:00,2025,7,15,16,26.63,2.55,0.0,251.2,89.46,1.38,7,196,16
2025-07-15 17:00:00,2025,7,15,17,26.29,2.51,0.0,257.6,90.23,0.93,7,196,17
2025-07-15 18:00:00,2025,7,15,18,25.97,2.45,0.0,264.8,90.78,0.87,7,196,18
2025-07-15 19:00:00,2025,7,15,19,25.68,2.42,0.0,271.7,91.06,0.77,7,196,19
2025-07-15 20:00:00,2025,7,15,20,25.41,2.33,0.0,275.4,91.27,0.87,7,196,20
2025-07-15 21:00:00,2025,7,15,21,25.18,2.23,0.0,275.9,91.52,1.06,7,196,21
2025-07-15 22:00:00,2025,7,15,22,24.99,2.21,0.0,272.8,91.65,0.99,7,196,22
2025-07-15 23:00:00,2025,7,15,23,24.86,2.25,0.0,269.2,91.37,1.07,7,196,23
2025-07-16 00:00:00,2025,7,16,0,25.28,2.04,34.45,267.8,91.06,0.98,7,197,0
2025-07-16 01:00:00,2025,7,16,1,26.57,2.34,177.32,265.3,84.77,0.66,7,197,1
2025-07-16 02:00:00,2025,7,16,2,27.94,2.87,352.4,249.8,78.12,0.6,7,197,2
2025-07-16 03:00:00,2025,7,16,3,28.94,3.18,534.35,243.8,73.76,0.91,7,197,3
2025-07-16 04:00:00,2025,7,16,4,29.67,3.01,690.3,238.1,71.66,1.69,7,197,4
2025-07-16 05:00:00,2025,7,16,5,30.24,2.71,824.15,229.2,70.73,2.55,7,197,5
2025-07-16 06:00:00,2025,7,16,6,30.49,2.63,816.55,218.2,70.54,3.52,7,197,6
2025-07-16 07:00:00,2025,7,16,7,30.49,2.77,766.05,210.5,71.08,4.24,7,197,7
2025-07-16 08:00:00,2025,7,16,8,30.36,2.96,711.38,205.2,72.2,5.21,7,197,8
2025-07-16 09:00:00,2025,7,16,9,30.06,3.05,537.25,202.1,74.49,4.21,7,197,9
2025-07-16 10:00:00,2025,7,16,10,29.55,3.0,374.2,200.5,77.61,4.34,7,197,10
2025-07-16 11:00:00,2025,7,16,11,28.86,2.85,187.4,197.8,81.63,5.35,7,197,11
2025-07-16 12:00:00,2025,7,16,12,27.86,2.51,39.12,193.1,87.58,5.26,7,197,12
2025-07-16 13:00:00,2025,7,16,13,27.12,2.52,0.0,190.3,90.72,6.72,7,197,13
2025-07-16 14:00:00,2025,7,16,14,26.8,2.72,0.0,193.2,92.17,7.68,7,197,14
2025-07-16 15:00:00,2025,7,16,15,26.54,2.79,0.0,199.5,93.56,7.26,7,197,15
2025-07-16 16:00:00,2025,7,16,16,26.32,2.66,0.0,203.0,94.6,6.69,7,197,16
2025-07-16 17:00:00,2025,7,16,17,26.09,2.63,0.0,205.2,95.35,5.54,7,197,17
2025-07-16 18:00:00,2025,7,16,18,25.91,2.65,0.0,207.9,95.65,5.27,7,197,18
2025-07-16 19:00:00,2025,7,16,19,25.76,2.68,0.0,213.6,95.85,4.82,7,197,19
2025-07-16 20:00:00,2025,7,16,20,25.63,2.66,0.0,218.1,95.91,5.33,7,197,20
2025-07-16 21:00:00,2025,7,16,21,25.48,2.48,0.0,222.4,96.02,4.36,7,197,21
2025-07-16 22:00:00,2025,7,16,22,25.3,2.32,0.0,226.4,96.26,3.82,7,197,22
2025-07-16 23:00:00,2025,7,16,23,25.11,2.17,0.0,231.5,96.4,3.3,7,197,23
2025-07-17 00:00:00,2025,7,17,0,25.36,2.02,32.92,235.9,95.74,3.4,7,198,0
2025-07-17 01:00:00,2025,7,17,1,26.09,2.47,165.25,237.7,92.33,2.68,7,198,1
2025-07-17 02:00:00,2025,7,17,2,26.68,2.74,329.65,234.3,88.0,2.32,7,198,2
2025-07-17 03:00:00,2025,7,17,3,27.43,2.95,503.17,228.7,82.9,0.82,7,198,3
2025-07-17 04:00:00,2025,7,17,4,28.25,3.07,675.97,222.0,78.58,0.69,7,198,4
2025-07-17 05:00:00,2025,7,17,5,28.93,3.05,827.78,215.7,75.89,1.45,7,198,5
2025-07-17 06:00:00,2025,7,17,6,29.37,2.87,857.53,211.8,74.42,3.46,7,198,6
2025-07-17 07:00:00,2025,7,17,7,29.6,2.7,851.6,207.3,73.61,5.74,7,198,7
2025-07-17 08:00:00,2025,7,17,8,29.59,2.64,769.6,202.8,73.94,5.95,7,198,8
2025-07-17 09:00:00,2025,7,17,9,29.34,2.62,617.15,195.0,75.55,5.21,7,198,9
2025-07-17 10:00:00,2025,7,17,10,28.92,2.69,432.3,187.0,78.27,3.61,7,198,10
2025-07-17 11:00:00,2025,7,17,11,28.16,2.65,227.48,180.9,82.99,4.52,7,198,11
2025-07-17 12:00:00,2025,7,17,12,27.19,2.49,50.4,177.2,88.77,3.97,7,198,12
2025-07-17 13:00:00,2025,7,17,13,26.42,2.4,0.0,177.1,92.6,4.14,7,198,13
2025-07-17 14:00:00,2025,7,17,14,26.12,2.35,0.0,181.0,94.36,4.97,7,198,14
2025-07-17 15:00:00,2025,7,17,15,25.98,2.05,0.0,184.2,95.29,3.97,7,198,15
2025-07-17 16:00:00,2025,7,17,16,25.86,1.8,0.0,184.8,95.83,2.87,7,198,16
2025-07-17 17:00:00,2025,7,17,17,25.72,1.69,0.0,185.4,96.27,2.94,7,198,17
2025-07-17 18:00:00,2025,7,17,18,25.56,1.68,0.0,187.2,96.66,3.02,7,198,18
2025-07-17 19:00:00,2025,7,17,19,25.43,1.69,0.0,191.2,97.01,3.47,7,198,19
2025-07-17 20:00:00,2025,7,17,20,25.33,1.63,0.0,192.8,97.06,3.13,7,198,20
2025-07-17 21:00:00,2025,7,17,21,25.23,1.51,0.0,197.4,96.72,3.37,7,198,21
2025-07-17 22:00:00,2025,7,17,22,25.22,1.36,0.0,199.4,96.17,3.08,7,198,22
2025-07-17 23:00:00,2025,7,17,23,25.2,1.29,0.0,197.6,95.85,3.57,7,198,23
2025-07-18 00:00:00,2025,7,18,0,25.37,1.2,32.7,194.5,96.08,3.04,7,199,0
2025-07-18 01:00:00,2025,7,18,1,26.08,1.39,172.43,189.9,93.4,3.08,7,199,1
2025-07-18 02:00:00,2025,7,18,2,26.61,1.31,392.95,183.1,89.88,2.94,7,199,2
2025-07-18 03:00:00,2025,7,18,3,27.22,1.41,592.47,176.8,84.92,11.36,7,199,3
2025-07-18 04:00:00,2025,7,18,4,27.86,1.6,775.53,175.7,81.38,14.67,7,199,4
2025-07-18 05:00:00,2025,7,18,5,28.27,1.64,812.55,174.4,79.55,13.74,7,199,5
2025-07-18 06:00:00,2025,7,18,6,28.53,1.67,769.47,172.1,78.19,14.04,7,199,6
2025-07-18 07:00:00,2025,7,18,7,28.63,1.81,765.1,169.5,77.68,12.88,7,199,7
2025-07-18 08:00:00,2025,7,18,8,28.65,1.98,632.8,167.8,77.66,9.9,7,199,8
2025-07-18 09:00:00,2025,7,18,9,28.66,1.97,507.88,169.5,77.46,9.72,7,199,9
2025-07-18 10:00:00,2025,7,18,10,28.6,1.73,378.77,171.0,77.28,7.8,7,199,10
2025-07-18 11:00:00,2025,7,18,11,28.19,1.53,194.25,168.7,79.69,7.2,7,199,11
2025-07-18 12:00:00,2025,7,18,12,27.39,1.4,43.05,168.9,84.9,7.42,7,199,12
2025-07-18 13:00:00,2025,7,18,13,26.41,1.4,0.0,170.1,90.57,9.15,7,199,13
2025-07-18 14:00:00,2025,7,18,14,26.03,1.49,0.0,180.4,91.57,10.57,7,199,14
2025-07-18 15:00:00,2025,7,18,15,25.78,1.45,0.0,193.6,92.15,13.01,7,199,15
2025-07-18 16:00:00,2025,7,18,16,25.56,1.41,0.0,208.9,92.54,14.84,7,199,16
2025-07-18 17:00:00,2025,7,18,17,25.35,1.46,0.0,225.8,93.05,14.44,7,199,17
2025-07-18 18:00:00,2025,7,18,18,25.2,1.53,0.0,241.4,93.38,14.62,7,199,18
2025-07-18 19:00:00,2025,7,18,19,25.04,1.64,0.0,256.6,93.72,16.07,7,199,19
2025-07-18 20:00:00,2025,7,18,20,24.92,1.76,0.0,270.3,93.79,12.81,7,199,20
2025-07-18 21:00:00,2025,7,18,21,24.8,1.83,0.0,279.4,93.8,13.13,7,199,21
2025-07-18 22:00:00,2025,7,18,22,24.7,1.86,0.0,285.9,93.72,12.15,7,199,22
2025-07-18 23:00:00,2025,7,18,23,24.6,1.84,0.0,291.0,93.6,11.27,7,199,23
2025-07-19 00:00:00,2025,7,19,0,25.12,1.65,39.4,296.3,93.3,8.95,7,200,0
2025-07-19 01:00:00,2025,7,19,1,26.27,1.95,216.57,301.2,88.13,9.05,7,200,1
2025-07-19 02:00:00,2025,7,19,2,27.86,1.45,422.15,308.0,80.67,9.08,7,200,2
2025-07-19 03:00:00,2025,7,19,3,28.83,0.71,608.53,328.8,75.03,4.33,7,200,3
2025-07-19 04:00:00,2025,7,19,4,29.32,0.35,831.38,42.7,73.03,7.38,7,200,4
2025-07-19 05:00:00,2025,7,19,5,29.7,0.78,885.53,98.1,72.38,9.59,7,200,5
2025-07-19 06:00:00,2025,7,19,6,29.94,1.16,887.88,106.1,72.04,10.66,7,200,6
2025-07-19 07:00:00,2025,7,19,7,30.09,1.32,822.08,114.2,71.85,10.35,7,200,7
2025-07-19 08:00:00,2025,7,19,8,30.07,1.38,683.83,122.9,71.78,10.04,7,200,8
2025-07-19 09:00:00,2025,7,19,9,29.79,1.41,597.83,144.5,72.79,11.12,7,200,9
2025-07-19 10:00:00,2025,7,19,10,29.36,1.6,431.23,166.7,75.86,9.68,7,200,10
2025-07-19 11:00:00,2025,7,19,11,28.85,1.7,213.9,184.7,79.12,10.6,7,200,11
2025-07-19 12:00:00,2025,7,19,12,28.02,1.69,43.5,198.2,85.46,10.3,7,200,12
2025-07-19 13:00:00,2025,7,19,13,27.12,1.84,0.0,207.8,90.39,10.19,7,200,13
2025-07-19 14:00:00,2025,7,19,14,26.68,2.07,0.0,221.1,91.84,9.6,7,200,14
2025-07-19 15:00:00,2025,7,19,15,26.38,2.13,0.0,229.4,92.58,9.12,7,200,15
2025-07-19 16:00:00,2025,7,19,16,26.17,2.12,0.0,232.9,93.09,10.14,7,200,16
2025-07-19 17:00:00,2025,7,19,17,26.01,2.07,0.0,237.8,93.48,9.95,7,200,17
2025-07-19 18:00:00,2025,7,19,18,25.83,2.04,0.0,245.3,93.91,10.26,7,200,18
2025-07-19 19:00:00,2025,7,19,19,25.62,2.02,0.0,253.0,94.17,12.8,7,200,19
2025-07-19 20:00:00,2025,7,19,20,25.43,1.96,0.0,262.7,94.35,16.69,7,200,20
2025-07-19 21:00:00,2025,7,19,21,25.28,1.9,0.0,273.3,94.51,20.11,7,200,21
2025-07-19 22:00:00,2025,7,19,22,25.15,1.89,0.0,283.4,94.44,22.5,7,200,22
2025-07-19 23:00:00,2025,7,19,23,25.06,1.93,0.0,292.6,94.23,28.62,7,200,23
2025-07-20 00:00:00,2025,7,20,0,25.38,1.89,9.82,299.8,93.68,29.86,7,201,0
2025-07-20 01:00:00,2025,7,20,1,26.3,2.38,85.6,304.6,89.27,30.05,7,201,1
2025-07-20 02:00:00,2025,7,20,2,27.35,2.41,197.25,307.9,84.44,15.25,7,201,2
2025-07-20 03:00:00,2025,7,20,3,28.48,2.21,311.83,318.3,79.0,2.59,7,201,3
2025-07-20 04:00:00,2025,7,20,4,29.26,2.04,449.0,335.7,74.98,2.57,7,201,4
2025-07-20 05:00:00,2025,7,20,5,29.8,1.82,707.15,355.6,73.16,2.67,7,201,5
2025-07-20 06:00:00,2025,7,20,6,30.31,1.55,764.1,15.4,71.1,3.41,7,201,6
2025-07-20 07:00:00,2025,7,20,7,30.78,1.34,558.15,45.0,68.94,4.62,7,201,7
2025-07-20 08:00:00,2025,7,20,8,30.68,1.58,626.33,78.0,70.27,6.09,7,201,8
2025-07-20 09:00:00,2025,7,20,9,30.1,1.59,530.03,100.9,74.49,8.6,7,201,9
2025-07-20 10:00:00,2025,7,20,10,29.53,1.45,319.08,114.4,78.37,13.68,7,201,10
2025-07-20 11:00:00,2025,7,20,11,28.78,1.44,146.98,129.1,82.45,20.68,7,201,11
2025-07-20 12:00:00,2025,7,20,12,27.83,1.6,27.6,140.1,86.86,26.58,7,201,12
